321,0.14505449/
322,0.10960895/
323,0.10089398/
324,0.1002685/
325,0.081773974/
326,0.07614972/
327,0.09398696/
328,0.09994264/
329,0.10188303/
330,0.12064376/
331,0.15416858/
332,0.09993053/
333,0.14361228/
334,0.08932872/
335,0.089755766/
336,0.10347484/
337,0.11372778/
338,0.09137839/
339,0.10644578/
340,0.101544425/
341,0.1338202/
342,0.08294524/
343,0.14697288/
344,0.112152554/
345,0.090374395/
346,0.08645691/
347,0.13689327/
348,0.08633969/
349,0.14639725/
350,0.08981922/
351,0.103110746/
352,0.1200549/
353,0.11274643/
354,0.12386726/
355,0.102455266/
356,0.11752513/
357,0.080107406/
358,0.08697817/
359,0.12057061/
360,0.18472639/
361,0.1152239/
362,0.11217511/
363,0.07189373/
364,0.1327577/
365,0.060488906/
366,0.088901564/
367,0.09369777/
368,0.070478074/
369,0.0841192/
370,0.18677393/
371,0.087783314/
372,0.07122208/
373,0.12305616/
374,0.09643452/
375,0.07518108/
376,0.11733799/
377,0.06943879/
378,0.15690205/
379,0.08608352/
380,0.10672958/
381,0.13250758/
382,0.21180394/
383,0.091337524/
384,0.09211263/
385,0.10829806/
386,0.1430929/
387,0.10843663/
388,0.087859854/
389,0.08940252/
390,0.08803719/
391,0.103587374/
392,0.18837166/
393,0.11976062/
394,0.09384467/
395,0.11946614/
396,0.087084584/
397,0.12314513/
398,0.148335/
399,0.13885209/
400,0.121769525/
401,0.10605477/
402,0.11523105/
403,0.091422066/
404,0.11604974/
405,0.09712997/
406,0.09401935/
407,0.0894426/
408,0.08173756/
409,0.15532659/
410,0.15535322/
411,0.08786376/
412,0.08377076/
413,0.07191173/
414,0.10685556/
415,0.20787576/
416,0.08151072/
417,0.06666918/
418,0.09704809/
419,0.111118495/
420,0.14585866/
421,0.1353963/
422,0.11946276/
423,0.09030968/
424,0.12807561/
425,0.17024353/
426,0.087899715/
427,0.090358526/
428,0.09925481/
429,0.09533073/
430,0.08113632/
431,0.079414114/
432,0.062135275/
433,0.11141335/
434,0.056047842/
435,0.13702606/
436,0.18310851/
437,0.11551662/
438,0.1205425/
439,0.12655449/
440,0.1127934/
441,0.14137039/
442,0.20391718/
443,0.09539993/
444,0.061498567/
445,0.08389199/
446,0.08359434/
447,0.113039166/
448,0.17846596/
449,0.09501338/
450,0.07740123/
451,0.10349249/
452,0.12114591/
453,0.16278905/
454,0.09182202/
455,0.08890599/
456,0.13017792/
457,0.12744527/
458,0.10392454/
459,0.078561105/
460,0.09641732/
461,0.124921955/
462,0.085337006/
463,0.1204841/
464,0.12375063/
465,0.121954605/
466,0.147165/
467,0.06765078/
468,0.12535162/
469,0.09642926/
470,0.08013735/
471,0.14101937/
472,0.07069897/
473,0.07429701/
474,0.09045635/
475,0.12293987/
476,0.07822397/
477,0.10326401/
478,0.14727777/
479,0.07859884/
480,0.06495882/
481,0.13949835/
482,0.11490953/
483,0.21896416/
484,0.12362766/
485,0.104586884/
486,0.10877783/
487,0.077865645/
488,0.12881416/
489,0.096094385/
490,0.1179776/
491,0.095449254/
492,0.10157898/
493,0.08130443/
494,0.0951799/
495,0.09151578/
496,0.09653961/
497,0.08374053/
498,0.11753398/
499,0.08999793/
500,0.11880107/
501,0.10725957/
502,0.088905334/
503,0.18309003/
504,0.101484016/
505,0.12815103/
506,0.10626476/
507,0.18572912/
508,0.072481625/
509,0.09346382/
510,0.15959278/
511,0.090677336/
512,0.12292379/
513,0.10598636/
514,0.09251623/
515,0.100103155/
516,0.093832314/
517,0.08607628/
518,0.08021247/
519,0.15735888/
520,0.08570807/
521,0.105527356/
522,0.0929974/
523,0.10851836/
524,0.10561071/
525,0.09585057/
526,0.095657185/
527,0.08349869/
528,0.09824036/
529,0.11765768/
530,0.11470023/
531,0.09936996/
532,0.11644493/
533,0.11941124/
534,0.10942395/
535,0.07274531/
536,0.054405045/
537,0.09530966/
538,0.06468007/
539,0.10319022/
540,0.06456586/
541,0.10851744/
542,0.10412669/
543,0.10639372/
544,0.08330405/
545,0.0950453/
546,0.11048642/
547,0.09190521/
548,0.11364381/
549,0.1268031/
550,0.072180554/
551,0.090279505/
552,0.07132107/
553,0.15060732/
554,0.087581515/
555,0.105137676/
556,0.07920717/
557,0.07866973/
558,0.08082887/
559,0.093987234/
560,0.09240836/
561,0.13056327/
562,0.06795769/
563,0.066136435/
564,0.10238185/
565,0.14351937/
566,0.11601027/
567,0.1470012/
568,0.09715824/
569,0.078235656/
570,0.10452062/
571,0.08914187/
572,0.076318175/
573,0.102448516/
574,0.08758072/
575,0.107720025/
576,0.10916534/
577,0.073240936/
578,0.12951791/
579,0.12154203/
580,0.1037933/
581,0.12768249/
582,0.0925007/
583,0.0879899/
584,0.074774295/
585,0.08420582/
586,0.122548744/
587,0.13609397/
588,0.09179526/
589,0.08759861/
590,0.06982869/
591,0.05168005/
592,0.11443483/
593,0.07236699/
594,0.07997097/
595,0.10584211/
596,0.0758046/
597,0.09398998/
598,0.11379678/
599,0.05154341/
600,0.10081075/
601,0.06634001/
602,0.055713996/
603,0.15428898/
604,0.10146348/
605,0.14847182/
606,0.13403204/
607,0.09138335/
608,0.1069886/
609,0.10204362/
610,0.056032382/
611,0.11140583/
612,0.1128/
613,0.052642368/
614,0.061360445/
615,0.10939798/
616,0.0727884/
617,0.13033274/
618,0.12046463/
619,0.11142733/
620,0.08053222/
621,0.12574114/
622,0.09771791/
623,0.10154095/
624,0.1583175/
625,0.08167778/
626,0.124695316/
627,0.13637626/
628,0.1391345/
629,0.1291694/
630,0.07369844/
631,0.1083393/
632,0.08113975/
633,0.12124245/
634,0.12439889/
635,0.069231614/
636,0.14083114/
637,0.09361829/
638,0.10103653/
639,0.0870068/
640,0.12752879/
641,0.12817097/
642,0.14537504/
643,0.1030546/
644,0.10553327/
645,0.07843852/
646,0.07753518/
647,0.14062531/
648,0.15998301/
649,0.095449716/
650,0.12030509/
651,0.113587946/
652,0.21125098/
653,0.086981/
654,0.1687641/
655,0.08678905/
656,0.086913444/
657,0.12075287/
658,0.084545664/
659,0.1503543/
660,0.12843679/
661,0.12185502/
662,0.10830533/
663,0.115224674/
664,0.098208144/
665,0.067209914/
666,0.114889145/
667,0.10033162/
668,0.08362659/
669,0.14003623/
670,0.08980593/
671,0.081236035/
672,0.11001991/
673,0.110679954/
674,0.1351694/
675,0.07362852/
676,0.07728092/
677,0.13902432/
678,0.08264166/
679,0.08563727/
680,0.05309417/
681,0.11572443/
682,0.15700969/
683,0.10910635/
684,0.07302772/
685,0.07340841/
686,0.15748662/
687,0.104807/
688,0.083458625/
689,0.089884736/
690,0.1071512/
691,0.08863045/
692,0.09876521/
693,0.10418688/
694,0.11680147/
695,0.15305337/
696,0.1001066/
697,0.12220545/
698,0.10351472/
699,0.086775124/
700,0.09013651/
701,0.13746563/
702,0.101241186/
703,0.12398966/
704,0.08896319/
705,0.12965894/
706,0.07590462/
707,0.1919093/
708,0.06761935/
709,0.065782055/
710,0.11900186/
711,0.15288165/
712,0.084112994/
713,0.11777012/
714,0.07511799/
715,0.105449915/
716,0.094796434/
717,0.097347245/
718,0.1052183/
719,0.09941682/
720,0.102486335/
721,0.09629397/
722,0.093440965/
723,0.07118894/
724,0.08906387/
725,0.053935185/
726,0.13483618/
727,0.072411776/
728,0.10548699/
729,0.111096/
730,0.10531223/
731,0.09085238/
732,0.10148586/
733,0.10629082/
734,0.10156222/
735,0.08195649/
736,0.17193273/
737,0.08815331/
738,0.10460542/
739,0.10566062/
740,0.08218662/
741,0.12090261/
742,0.07550584/
743,0.10514233/
744,0.10875699/
745,0.09384707/
746,0.070708595/
747,0.13496074/
748,0.089480594/
749,0.1271414/
750,0.11719314/
751,0.068470865/
752,0.08738048/
753,0.08764604/
754,0.11876402/
755,0.09337255/
756,0.07432226/
757,0.078846194/
758,0.09922143/
759,0.10625143/
760,0.10476862/
761,0.08728281/
762,0.09854775/
763,0.087337986/
764,0.11998291/
765,0.1043641/
766,0.20586516/
767,0.153692/
768,0.10592763/
769,0.07088414/
770,0.11674458/
771,0.06318186/
772,0.06106451/
773,0.13510416/
774,0.12661475/
775,0.09530515/
776,0.07539357/
777,0.10386059/
778,0.083898656/
779,0.05553685/
780,0.10973644/
781,0.0840081/
782,0.093380496/
783,0.06460007/
784,0.08309902/
785,0.10780831/
786,0.07974786/
787,0.14209507/
788,0.07202788/
789,0.09158087/
790,0.093468204/
791,0.13337882/
792,0.045562476/
793,0.06129855/
794,0.117326036/
795,0.09402233/
796,0.13432074/
797,0.09493041/
798,0.06041613/
799,0.055506334/
800,0.12316963/
801,0.07114208/
802,0.087479845/
803,0.15363279/
804,0.11052272/
805,0.18988568/
806,0.059886158/
807,0.094960496/
808,0.08032705/
809,0.1093221/
810,0.10832121/
811,0.102325864/
812,0.11288445/
813,0.07244833/
814,0.13104945/
815,0.08195026/
816,0.102576494/
817,0.1005943/
818,0.06414443/
819,0.09748537/
820,0.089279495/
821,0.06978/
822,0.11432715/
823,0.13992076/
824,0.08560886/
825,0.12408302/
826,0.074666016/
827,0.06137512/
828,0.12627159/
829,0.07941355/
830,0.09416376/
831,0.07946871/
832,0.09196893/
833,0.06191507/
834,0.099711895/
835,0.12939952/
836,0.10142672/
837,0.07617585/
838,0.1400278/
839,0.09486982/
840,0.11570208/
841,0.08283892/
842,0.08450816/
843,0.06619786/
844,0.09259011/
845,0.04915929/
846,0.07316476/
847,0.08776152/
848,0.08768086/
849,0.060235426/
850,0.071357064/
851,0.062410895/
852,0.1511594/
853,0.086190216/
854,0.12484086/
855,0.056462124/
856,0.082023695/
857,0.08162038/
858,0.12108298/
859,0.11014141/
860,0.13934739/
861,0.10016995/
862,0.1422796/
863,0.080347724/
864,0.089119926/
865,0.07485646/
866,0.06550287/
867,0.08133651/
868,0.12235215/
869,0.13390873/
870,0.08292419/
871,0.06115022/
872,0.094998226/
873,0.056591973/
874,0.09700844/
875,0.07394252/
876,0.10125908/
877,0.054201405/
878,0.18818465/
879,0.09032641/
880,0.10685426/
881,0.08205741/
882,0.09418652/
883,0.115297526/
884,0.059903294/
885,0.041196473/
886,0.093542755/
887,0.1651093/
888,0.101307556/
889,0.10848901/
890,0.09417641/
891,0.13472909/
892,0.09646313/
893,0.14334781/
894,0.11901869/
895,0.083888225/
896,0.108968966/
897,0.10277383/
898,0.06922747/
899,0.12405174/
900,0.14215182/
901,0.11045553/
902,0.09057301/
903,0.10856751/
904,0.0901608/
905,0.11486835/
906,0.089419074/
907,0.111616656/
908,0.05976647/
909,0.10100466/
910,0.12167294/
911,0.11923443/
912,0.06868901/
913,0.0664779/
914,0.11237408/
915,0.09139975/
916,0.10916636/
917,0.10127092/
918,0.117023855/
919,0.11249821/
920,0.08007913/
921,0.057897016/
922,0.0855749/
923,0.0720752/
924,0.09660816/
925,0.15388596/
926,0.058075182/
927,0.16350594/
928,0.076259665/
929,0.07643093/
930,0.06636848/
931,0.15742914/
932,0.062286265/
933,0.13726993/
934,0.07936053/
935,0.08043262/
936,0.08915059/
937,0.08939876/
938,0.059048574/
939,0.063940465/
940,0.10124543/
941,0.11211185/
942,0.11644246/
943,0.1668005/
944,0.08876406/
945,0.12040468/
946,0.078713626/
947,0.09572947/
948,0.10888143/
949,0.061243244/
950,0.0779023/
951,0.106287874/
952,0.067346536/
953,0.07795459/
954,0.046226703/
955,0.111841574/
956,0.14390697/
957,0.10069982/
958,0.09274398/
959,0.16183245/
960,0.10543077/
961,0.0933141/
962,0.07679733/
963,0.098881826/
964,0.14338753/
965,0.04816854/
966,0.08577193/
967,0.08010098/
968,0.09180974/
969,0.07173802/
970,0.14975141/
971,0.08263745/
972,0.08526119/
973,0.11573921/
974,0.148868/
975,0.07634317/
976,0.08637984/
977,0.064719364/
978,0.06295463/
979,0.095142014/
980,0.106778115/
981,0.09707633/
982,0.074535385/
983,0.05001957/
984,0.123753294/
985,0.11434056/
986,0.13174914/
987,0.06429033/
988,0.055085078/
989,0.07916847/
990,0.06398566/
991,0.10847525/
992,0.09785529/
993,0.090415254/
994,0.10252475/
995,0.08662674/
996,0.117882155/
997,0.11725282/
998,0.07999262/
999,0.11624788/
1000,0.11920934/
1001,0.12612614/
1002,0.08158722/
1003,0.11804788/
1004,0.07590142/
1005,0.086213335/
1006,0.0802429/
1007,0.076613545/
1008,0.080013245/
1009,0.073853865/
1010,0.07377772/
1011,0.09243953/
1012,0.16362005/
1013,0.066787586/
1014,0.05885061/
1015,0.061778054/
1016,0.08014749/
1017,0.08688469/
1018,0.0878311/
1019,0.14278552/
1020,0.06756802/
1021,0.051959258/
1022,0.09826044/
1023,0.09547231/
1024,0.06834605/
1025,0.122597784/
1026,0.09378977/
1027,0.09840723/
1028,0.17109782/
1029,0.11138627/
1030,0.08107157/
1031,0.054640725/
1032,0.10211901/
1033,0.05678566/
1034,0.09510711/
1035,0.0583016/
1036,0.12075497/
1037,0.15296698/
1038,0.08764692/
1039,0.08132456/
1040,0.11648856/
1041,0.07008361/
1042,0.10417484/
1043,0.11902915/
1044,0.05398286/
1045,0.05333556/
1046,0.18036583/
1047,0.09828138/
1048,0.13044715/
1049,0.063876316/
1050,0.084884405/
1051,0.10421303/
1052,0.10553822/
1053,0.06669349/
1054,0.10079333/
1055,0.09223102/
1056,0.1231454/
1057,0.061520778/
1058,0.10918548/
1059,0.09148115/
1060,0.1349357/
1061,0.07878214/
1062,0.08458437/
1063,0.05835712/
1064,0.065018296/
1065,0.0815182/
1066,0.09158574/
1067,0.04343321/
1068,0.065465964/
1069,0.07228047/
1070,0.12723993/
1071,0.13137871/
1072,0.11236686/
1073,0.0725036/
1074,0.05736225/
1075,0.10069951/
1076,0.087570414/
1077,0.065261066/
1078,0.063662/
1079,0.05367613/
1080,0.08641964/
1081,0.0790927/
1082,0.05334942/
1083,0.08069041/
1084,0.09243055/
1085,0.071560696/
1086,0.06408748/
1087,0.096718594/
1088,0.069465056/
1089,0.06650619/
1090,0.09556284/
1091,0.13583425/
1092,0.09245314/
1093,0.10027549/
1094,0.09372652/
1095,0.08492351/
1096,0.13134283/
1097,0.1486645/
1098,0.09123823/
1099,0.10508587/
1100,0.13105604/
1101,0.08942392/
1102,0.09165771/
1103,0.14386332/
1104,0.060917307/
1105,0.08270722/
1106,0.0884095/
1107,0.05558989/
1108,0.05565747/
1109,0.063579515/
1110,0.14406212/
1111,0.05241657/
1112,0.09070734/
1113,0.06639451/
1114,0.09652051/
1115,0.07493569/
1116,0.091282204/
1117,0.09814002/
1118,0.06129229/
1119,0.077332765/
1120,0.10256106/
1121,0.053778276/
1122,0.10083327/
1123,0.091994315/
1124,0.07128016/
1125,0.10050192/
1126,0.12028006/
1127,0.079506226/
1128,0.12181398/
1129,0.081939146/
1130,0.05751244/
1131,0.108250044/
1132,0.07009965/
1133,0.041864187/
1134,0.07778245/
1135,0.12374814/
1136,0.10388732/
1137,0.07697389/
1138,0.06369992/
1139,0.13986081/
1140,0.0905044/
1141,0.1091354/
1142,0.08062701/
1143,0.07879095/
1144,0.14510117/
1145,0.060925312/
1146,0.06750158/
1147,0.084701374/
1148,0.073397756/
1149,0.07430991/
1150,0.069281325/
1151,0.07085557/
1152,0.059009008/
1153,0.15844339/
1154,0.08294866/
1155,0.08339326/
1156,0.099572/
1157,0.08121345/
1158,0.13923933/
1159,0.079595394/
1160,0.056328665/
1161,0.07132895/
1162,0.078587696/
1163,0.17039606/
1164,0.09102147/
1165,0.15658636/
1166,0.14571321/
1167,0.061721344/
1168,0.075173885/
1169,0.07090564/
1170,0.11862298/
1171,0.09426211/
1172,0.052118927/
1173,0.11307596/
1174,0.06571986/
1175,0.084650815/
1176,0.086136416/
1177,0.06790754/
1178,0.13090222/
1179,0.08038694/
1180,0.062458634/
1181,0.07232206/
1182,0.08606628/
1183,0.07276845/
1184,0.04997827/
1185,0.057011113/
1186,0.08459581/
1187,0.0855397/
1188,0.071213946/
1189,0.09556621/
1190,0.10250019/
1191,0.08084268/
1192,0.092759386/
1193,0.1449348/
1194,0.08769794/
1195,0.0791066/
1196,0.11280165/
1197,0.08135499/
1198,0.10701881/
1199,0.119048774/
1200,0.110185966/
1201,0.113740325/
1202,0.07911962/
1203,0.060613684/
1204,0.116514295/
1205,0.073849976/
1206,0.11044775/
1207,0.06560966/
1208,0.053139586/
1209,0.11298701/
1210,0.08832485/
1211,0.06755119/
1212,0.058959056/
1213,0.06882277/
1214,0.065721825/
1215,0.09631113/
1216,0.08031452/
1217,0.08319602/
1218,0.07660684/
1219,0.081097186/
1220,0.07219736/
1221,0.06137412/
1222,0.1122594/
1223,0.12113993/
1224,0.083807096/
1225,0.077873245/
1226,0.07310873/
1227,0.06286462/
1228,0.0703686/
1229,0.18342844/
1230,0.079713665/
1231,0.14613481/
1232,0.1235844/
1233,0.09404358/
1234,0.092741296/
1235,0.0804749/
1236,0.074642144/
1237,0.06894325/
1238,0.080094054/
1239,0.08793226/
1240,0.09539033/
1241,0.13405547/
1242,0.08620612/
1243,0.09109648/
1244,0.07101734/
1245,0.05765912/
1246,0.06674254/
1247,0.080794536/
1248,0.08434972/
1249,0.08194305/
1250,0.15289894/
1251,0.07243458/
1252,0.08285881/
1253,0.12740159/
1254,0.10479005/
1255,0.09717457/
1256,0.08939973/
1257,0.09781653/
1258,0.13206792/
1259,0.07476326/
1260,0.15389982/
1261,0.07601781/
1262,0.043360673/
1263,0.059511866/
1264,0.07662496/
1265,0.08260091/
1266,0.06821178/
1267,0.07220733/
1268,0.09770714/
1269,0.08035621/
1270,0.056776993/
1271,0.07317367/
1272,0.07771097/
1273,0.10368794/
1274,0.05443672/
1275,0.08125478/
1276,0.1089858/
1277,0.10596011/
1278,0.084139556/
1279,0.13017558/
1280,0.08641348/
1281,0.10728033/
1282,0.11582909/
1283,0.078029215/
1284,0.06568381/
1285,0.038005404/
1286,0.09495373/
1287,0.095785156/
1288,0.08122307/
1289,0.09601113/
1290,0.13360575/
1291,0.07091044/
1292,0.09754786/
1293,0.14792758/
1294,0.06392507/
1295,0.059488997/
1296,0.11035442/
1297,0.10631717/
1298,0.046446986/
1299,0.0600045/
1300,0.095515974/
1301,0.084711075/
1302,0.066347435/
1303,0.10842873/
1304,0.15670064/
1305,0.09107119/
1306,0.07349835/
1307,0.09082958/
1308,0.09333463/
1309,0.1013159/
1310,0.07821837/
1311,0.10217816/
1312,0.04265189/
1313,0.097503155/
1314,0.0512902/
1315,0.15028766/
1316,0.06937231/
1317,0.12007978/
1318,0.07145178/
1319,0.060161203/
1320,0.078273445/
1321,0.07454313/
1322,0.09731417/
1323,0.12734422/
1324,0.05485311/
1325,0.049940392/
1326,0.084112845/
1327,0.050002456/
1328,0.057965923/
1329,0.09153694/
1330,0.0713211/
1331,0.12625583/
1332,0.09713/
1333,0.09651564/
1334,0.106924385/
1335,0.05639872/
1336,0.07131071/
1337,0.058812242/
1338,0.054131832/
1339,0.07781765/
1340,0.08853954/
1341,0.08538166/
1342,0.07289147/
1343,0.09610724/
1344,0.0829591/
1345,0.052581064/
1346,0.12661077/
1347,0.11762103/
1348,0.08814466/
1349,0.055377614/
1350,0.12988219/
1351,0.053939443/
1352,0.10151455/
1353,0.09834097/
1354,0.08155298/
1355,0.1309464/
1356,0.058521047/
1357,0.10361597/
1358,0.06898816/
1359,0.078840375/
1360,0.06888217/
1361,0.03446193/
1362,0.08699617/
1363,0.05933465/
1364,0.11806989/
1365,0.09123765/
1366,0.08300872/
1367,0.11669858/
1368,0.09056175/
1369,0.08536726/
1370,0.07524806/
1371,0.084008835/
1372,0.09999966/
1373,0.08712595/
1374,0.07657941/
1375,0.100008644/
1376,0.10694528/
1377,0.05932462/
1378,0.10715737/
1379,0.050066024/
1380,0.06953083/
1381,0.07029403/
1382,0.078335464/
1383,0.06388162/
1384,0.06400658/
1385,0.067363426/
1386,0.087080434/
1387,0.1083271/
1388,0.06981756/
1389,0.08259236/
1390,0.11162703/
1391,0.06303649/
1392,0.06768687/
1393,0.051008053/
1394,0.079060994/
1395,0.07610435/
1396,0.093497545/
1397,0.08219063/
1398,0.05392497/
1399,0.046629675/
1400,0.07907942/
1401,0.07143988/
1402,0.082586035/
1403,0.053538084/
1404,0.08145119/
1405,0.06911808/
1406,0.10432539/
1407,0.061808046/
1408,0.059462793/
1409,0.1780832/
1410,0.08065759/
1411,0.10430016/
1412,0.085624665/
1413,0.1154392/
1414,0.071718775/
1415,0.06779059/
1416,0.06449751/
1417,0.09752901/
1418,0.0659708/
1419,0.079488106/
1420,0.12575555/
1421,0.10159737/
1422,0.08443339/
1423,0.11389725/
1424,0.09125131/
1425,0.087991625/
1426,0.080004066/
1427,0.074561305/
1428,0.10512521/
1429,0.11514786/
1430,0.109696075/
1431,0.077944756/
1432,0.083260916/
1433,0.07625171/
1434,0.09249431/
1435,0.0731921/
1436,0.06742722/
1437,0.06841645/
1438,0.07054575/
1439,0.0548277/
1440,0.06799853/
1441,0.054857127/
1442,0.073680654/
1443,0.07815686/
1444,0.15860158/
1445,0.058165815/
1446,0.066551134/
1447,0.057798978/
1448,0.1121008/
1449,0.056046754/
1450,0.08188592/
1451,0.17450848/
1452,0.11646121/
1453,0.065503076/
1454,0.110396765/
1455,0.069152385/
1456,0.08029889/
1457,0.08670177/
1458,0.108187355/
1459,0.16724207/
1460,0.13866954/
1461,0.10530355/
1462,0.12399773/
1463,0.061933085/
1464,0.097672656/
1465,0.06939344/
1466,0.10579344/
1467,0.05985819/
1468,0.09043885/
1469,0.095152214/
1470,0.08142708/
1471,0.055958606/
1472,0.12404901/
1473,0.065905094/
1474,0.09481888/
1475,0.11899595/
1476,0.077504076/
1477,0.07991126/
1478,0.08814758/
1479,0.07158235/
1480,0.1427838/
1481,0.10037683/
1482,0.07696683/
1483,0.08490404/
1484,0.0743262/
1485,0.062630884/
1486,0.06293937/
1487,0.13844243/
1488,0.10739204/
1489,0.092854716/
1490,0.08176899/
1491,0.06341934/
1492,0.1097973/
1493,0.08295717/
1494,0.07120558/
1495,0.079520166/
1496,0.1039176/
1497,0.1255478/
1498,0.082450114/
1499,0.061786827/
1500,0.09236263/
